battery_id,cycle,soh,freq_Hz,z_real_ohm,z_imag_ohm
SIM-NCM-26-03,118,0.8496,5000.0,0.121785,-0.02509
SIM-NCM-26-03,118,0.8496,10000.0,0.1216,-0.025364
SIM-NCM-26-03,142,0.8004,10.0,0.160937,-0.011095
SIM-NCM-26-03,142,0.8004,20.0,0.159311,-0.014653
SIM-NCM-26-03,142,0.8004,50.0,0.160066,-0.014091
SIM-NCM-26-03,142,0.8004,100.0,0.158849,-0.016516
SIM-NCM-26-03,142,0.8004,200.0,0.16306,-0.016684
SIM-NCM-26-03,142,0.8004,500.0,0.158043,-0.019986
SIM-NCM-26-03,142,0.8004,1000.0,0.161689,-0.02059
SIM-NCM-26-03,142,0.8004,2000.0,0.159317,-0.021513
SIM-NCM-26-03,142,0.8004,5000.0,0.163735,-0.026295
SIM-NCM-26-03,142,0.8004,10000.0,0.162317,-0.026427
SIM-NCM-26-03,163,0.7499,10.0,0.200135,-0.013152
SIM-NCM-26-03,163,0.7499,20.0,0.195731,-0.013069
SIM-NCM-26-03,163,0.7499,50.0,0.19524,-0.017175
SIM-NCM-26-03,163,0.7499,100.0,0.20182,-0.016136
SIM-NCM-26-03,163,0.7499,200.0,0.198923,-0.017066
SIM-NCM-26-03,163,0.7499,500.0,0.198595,-0.020929
SIM-NCM-26-03,163,0.7499,1000.0,0.200248,-0.022559
SIM-NCM-26-03,163,0.7499,2000.0,0.198119,-0.022163
SIM-NCM-26-03,163,0.7499,5000.0,0.198125,-0.025169
SIM-NCM-26-03,163,0.7499,10000.0,0.197952,-0.025067
SIM-NCM-26-03,185,0.7001,10.0,0.237429,-0.012247
SIM-NCM-26-03,185,0.7001,20.0,0.23728,-0.015115
SIM-NCM-26-03,185,0.7001,50.0,0.235022,-0.01665
SIM-NCM-26-03,185,0.7001,100.0,0.23677,-0.017897
SIM-NCM-26-03,185,0.7001,200.0,0.238915,-0.019118
SIM-NCM-26-03,185,0.7001,500.0,0.235771,-0.022263
SIM-NCM-26-03,185,0.7001,1000.0,0.234413,-0.022732
SIM-NCM-26-03,185,0.7001,2000.0,0.235014,-0.022398
SIM-NCM-26-03,185,0.7001,5000.0,0.239092,-0.025295
SIM-NCM-26-03,185,0.7001,10000.0,0.23452,-0.027182
SIM-NCM-27-01,20,0.9505,10.0,0.061204,-0.012609
SIM-NCM-27-01,20,0.9505,20.0,0.060965,-0.010125
SIM-NCM-27-01,20,0.9505,50.0,0.06115,-0.014915
SIM-NCM-27-01,20,0.9505,100.0,0.061305,-0.015574
SIM-NCM-27-01,20,0.9505,200.0,0.060943,-0.0167
SIM-NCM-27-01,20,0.9505,500.0,0.060504,-0.019012
SIM-NCM-27-01,20,0.9505,1000.0,0.060556,-0.0219
SIM-NCM-27-01,20,0.9505,2000.0,0.060298,-0.022076
SIM-NCM-27-01,20,0.9505,5000.0,0.061351,-0.022982
SIM-NCM-27-01,20,0.9505,10000.0,0.060058,-0.024665
SIM-NCM-27-01,53,0.8996,10.0,0.107281,-0.013423
SIM-NCM-27-01,53,0.8996,20.0,0.106749,-0.012114
SIM-NCM-27-01,53,0.8996,50.0,0.105553,-0.014129
SIM-NCM-27-01,53,0.8996,100.0,0.105314,-0.016663
SIM-NCM-27-01,53,0.8996,200.0,0.107108,-0.018111
SIM-NCM-27-01,53,0.8996,500.0,0.104644,-0.019623
SIM-NCM-27-01,53,0.8996,1000.0,0.106163,-0.019461
SIM-NCM-27-01,53,0.8996,2000.0,0.105968,-0.021824
SIM-NCM-27-01,53,0.8996,5000.0,0.10766,-0.024383
SIM-NCM-27-01,53,0.8996,10000.0,0.107321,-0.025659
SIM-NCM-27-01,87,0.8497,10.0,0.150932,-0.011246
SIM-NCM-27-01,87,0.8497,20.0,0.149015,-0.014714
SIM-NCM-27-01,87,0.8497,50.0,0.151375,-0.014969
SIM-NCM-27-01,87,0.8497,100.0,0.149339,-0.015783
SIM-NCM-27-01,87,0.8497,200.0,0.149427,-0.017063
SIM-NCM-27-01,87,0.8497,500.0,0.152079,-0.01913
SIM-NCM-27-01,87,0.8497,1000.0,0.150906,-0.021333
SIM-NCM-27-01,87,0.8497,2000.0,0.149767,-0.021128
SIM-NCM-27-01,87,0.8497,5000.0,0.152372,-0.023627
SIM-NCM-27-01,87,0.8497,10000.0,0.151048,-0.025253
SIM-NCM-27-01,108,0.7994,10.0,0.200758,-0.011868
SIM-NCM-27-01,108,0.7994,20.0,0.198421,-0.014149
SIM-NCM-27-01,108,0.7994,50.0,0.193817,-0.016191
SIM-NCM-27-01,108,0.7994,100.0,0.19646,-0.018208
SIM-NCM-27-01,108,0.7994,200.0,0.199213,-0.018305
SIM-NCM-27-01,108,0.7994,500.0,0.198211,-0.021722
SIM-NCM-27-01,108,0.7994,1000.0,0.198351,-0.020457
SIM-NCM-27-01,108,0.7994,2000.0,0.199531,-0.022475
SIM-NCM-27-01,108,0.7994,5000.0,0.198244,-0.023695
SIM-NCM-27-01,108,0.7994,10000.0,0.195941,-0.025741
SIM-NCM-27-01,125,0.7488,10.0,0.241749,-0.013238
SIM-NCM-27-01,125,0.7488,20.0,0.246544,-0.014259
SIM-NCM-27-01,125,0.7488,50.0,0.245203,-0.0163
SIM-NCM-27-01,125,0.7488,100.0,0.244332,-0.01762
SIM-NCM-27-01,125,0.7488,200.0,0.244528,-0.018114
SIM-NCM-27-01,125,0.7488,500.0,0.245576,-0.022392
SIM-NCM-27-01,125,0.7488,1000.0,0.244679,-0.022781
SIM-NCM-27-01,125,0.7488,2000.0,0.248197,-0.022119
SIM-NCM-27-01,125,0.7488,5000.0,0.245891,-0.024503
SIM-NCM-27-01,125,0.7488,10000.0,0.244182,-0.026312
SIM-NCM-27-01,140,0.7014,10.0,0.291627,-0.012383
SIM-NCM-27-01,140,0.7014,20.0,0.290387,-0.014943
SIM-NCM-27-01,140,0.7014,50.0,0.286246,-0.016262
SIM-NCM-27-01,140,0.7014,100.0,0.292545,-0.016653
SIM-NCM-27-01,140,0.7014,200.0,0.286351,-0.018555
SIM-NCM-27-01,140,0.7014,500.0,0.293528,-0.021485
SIM-NCM-27-01,140,0.7014,1000.0,0.294745,-0.021583
SIM-NCM-27-01,140,0.7014,2000.0,0.289015,-0.022984
SIM-NCM-27-01,140,0.7014,5000.0,0.295688,-0.025309
SIM-NCM-27-01,140,0.7014,10000.0,0.291124,-0.026786
SIM-NCM-27-02,20,0.9499,10.0,0.064007,-0.012939
SIM-NCM-27-02,20,0.9499,20.0,0.063563,-0.013249
SIM-NCM-27-02,20,0.9499,50.0,0.063305,-0.013392
SIM-NCM-27-02,20,0.9499,100.0,0.06377,-0.019353
SIM-NCM-27-02,20,0.9499,200.0,0.063116,-0.019388
SIM-NCM-27-02,20,0.9499,500.0,0.063868,-0.018733
SIM-NCM-27-02,20,0.9499,1000.0,0.063708,-0.02177
SIM-NCM-27-02,20,0.9499,2000.0,0.064311,-0.023195
SIM-NCM-27-02,20,0.9499,5000.0,0.064089,-0.024255
SIM-NCM-27-02,20,0.9499,10000.0,0.064194,-0.023243
SIM-NCM-27-02,51,0.9008,10.0,0.104999,-0.012793
SIM-NCM-27-02,51,0.9008,20.0,0.108048,-0.015553
SIM-NCM-27-02,51,0.9008,50.0,0.107179,-0.014889
SIM-NCM-27-02,51,0.9008,100.0,0.107437,-0.015381
SIM-NCM-27-02,51,0.9008,200.0,0.10691,-0.016514
SIM-NCM-27-02,51,0.9008,500.0,0.106689,-0.019279
SIM-NCM-27-02,51,0.9008,1000.0,0.106223,-0.020126
SIM-NCM-27-02,51,0.9008,2000.0,0.1073,-0.022362
SIM-NCM-27-02,51,0.9008,5000.0,0.107561,-0.023725
SIM-NCM-27-02,51,0.9008,10000.0,0.10566,-0.024122
SIM-NCM-27-02,87,0.8506,10.0,0.155242,-0.011079
SIM-NCM-27-02,87,0.8506,20.0,0.156576,-0.012745
SIM-NCM-27-02,87,0.8506,50.0,0.156598,-0.01614
SIM-NCM-27-02,87,0.8506,100.0,0.156867,-0.014905
SIM-NCM-27-02,87,0.8506,200.0,0.158376,-0.017828
SIM-NCM-27-02,87,0.8506,500.0,0.156336,-0.020026
SIM-NCM-27-02,87,0.8506,1000.0,0.155756,-0.02067
SIM-NCM-27-02,87,0.8506,2000.0,0.154468,-0.022116
SIM-NCM-27-02,87,0.8506,5000.0,0.154823,-0.024295
SIM-NCM-27-02,87,0.8506,10000.0,0.154128,-0.024312
SIM-NCM-27-02,115,0.8006,10.0,0.201902,-0.014987
SIM-NCM-27-02,115,0.8006,20.0,0.206617,-0.013963
SIM-NCM-27-02,115,0.8006,50.0,0.204747,-0.013711
SIM-NCM-27-02,115,0.8006,100.0,0.203338,-0.017366
SIM-NCM-27-02,115,0.8006,200.0,0.203709,-0.017789
SIM-NCM-27-02,115,0.8006,500.0,0.203574,-0.019191
SIM-NCM-27-02,115,0.8006,1000.0,0.203751,-0.021989
SIM-NCM-27-02,115,0.8006,2000.0,0.200992,-0.02257
SIM-NCM-27-02,115,0.8006,5000.0,0.201147,-0.023126
SIM-NCM-27-02,115,0.8006,10000.0,0.203151,-0.02542
SIM-NCM-27-02,132,0.749,10.0,0.248104,-0.012229
SIM-NCM-27-02,132,0.749,20.0,0.248907,-0.014233
SIM-NCM-27-02,132,0.749,50.0,0.249231,-0.013893
SIM-NCM-27-02,132,0.749,100.0,0.251726,-0.017391
SIM-NCM-27-02,132,0.749,200.0,0.244439,-0.018994
SIM-NCM-27-02,132,0.749,500.0,0.250258,-0.019645
SIM-NCM-27-02,132,0.749,1000.0,0.248562,-0.021439
SIM-NCM-27-02,132,0.749,2000.0,0.251494,-0.022365
SIM-NCM-27-02,132,0.749,5000.0,0.246966,-0.023761
SIM-NCM-27-02,132,0.749,10000.0,0.249533,-0.026472
SIM-NCM-27-02,147,0.7011,10.0,0.302797,-0.011802
SIM-NCM-27-02,147,0.7011,20.0,0.299035,-0.015496
SIM-NCM-27-02,147,0.7011,50.0,0.301956,-0.016397
SIM-NCM-27-02,147,0.7011,100.0,0.300918,-0.017977
SIM-NCM-27-02,147,0.7011,200.0,0.302631,-0.0175
SIM-NCM-27-02,147,0.7011,500.0,0.305173,-0.022027
SIM-NCM-27-02,147,0.7011,1000.0,0.296715,-0.019684
SIM-NCM-27-02,147,0.7011,2000.0,0.304273,-0.023846
SIM-NCM-27-02,147,0.7011,5000.0,0.306208,-0.024259
SIM-NCM-27-02,147,0.7011,10000.0,0.306112,-0.026072
SIM-NCM-27-03,20,0.9492,10.0,0.06513,-0.013241
SIM-NCM-27-03,20,0.9492,20.0,0.064939,-0.013578
SIM-NCM-27-03,20,0.9492,50.0,0.064134,-0.016818
SIM-NCM-27-03,20,0.9492,100.0,0.064719,-0.015951
SIM-NCM-27-03,20,0.9492,200.0,0.064341,-0.017255
SIM-NCM-27-03,20,0.9492,500.0,0.064309,-0.019662
SIM-NCM-27-03,20,0.9492,1000.0,0.063461,-0.022862
SIM-NCM-27-03,20,0.9492,2000.0,0.063649,-0.021282
SIM-NCM-27-03,20,0.9492,5000.0,0.064542,-0.023673
SIM-NCM-27-03,20,0.9492,10000.0,0.063771,-0.0274
SIM-NCM-27-03,52,0.9001,10.0,0.104307,-0.012712
SIM-NCM-27-03,52,0.9001,20.0,0.104668,-0.012549
SIM-NCM-27-03,52,0.9001,50.0,0.104347,-0.015712
SIM-NCM-27-03,52,0.9001,100.0,0.105077,-0.017599
SIM-NCM-27-03,52,0.9001,200.0,0.104186,-0.016721
SIM-NCM-27-03,52,0.9001,500.0,0.103425,-0.019418
SIM-NCM-27-03,52,0.9001,1000.0,0.103822,-0.020687
SIM-NCM-27-03,52,0.9001,2000.0,0.105623,-0.021411
SIM-NCM-27-03,52,0.9001,5000.0,0.105181,-0.02438
SIM-NCM-27-03,52,0.9001,10000.0,0.102841,-0.022419
SIM-NCM-27-03,87,0.8501,10.0,0.155643,-0.012866
SIM-NCM-27-03,87,0.8501,20.0,0.154734,-0.014844
SIM-NCM-27-03,87,0.8501,50.0,0.156851,-0.014708
SIM-NCM-27-03,87,0.8501,100.0,0.157309,-0.018098
SIM-NCM-27-03,87,0.8501,200.0,0.154944,-0.019059
SIM-NCM-27-03,87,0.8501,500.0,0.157618,-0.019152
SIM-NCM-27-03,87,0.8501,1000.0,0.157666,-0.019954
SIM-NCM-27-03,87,0.8501,2000.0,0.156023,-0.022796
SIM-NCM-27-03,87,0.8501,5000.0,0.156908,-0.022969
SIM-NCM-27-03,87,0.8501,10000.0,0.154652,-0.024938
SIM-NCM-27-03,110,0.8001,10.0,0.190136,-0.011924
SIM-NCM-27-03,110,0.8001,20.0,0.193673,-0.014419
SIM-NCM-27-03,110,0.8001,50.0,0.188486,-0.017191
SIM-NCM-27-03,110,0.8001,100.0,0.191972,-0.018367
SIM-NCM-27-03,110,0.8001,200.0,0.19408,-0.019136
SIM-NCM-27-03,110,0.8001,500.0,0.193038,-0.01911
SIM-NCM-27-03,110,0.8001,1000.0,0.192572,-0.021476
SIM-NCM-27-03,110,0.8001,2000.0,0.192614,-0.022071
SIM-NCM-27-03,110,0.8001,5000.0,0.193286,-0.023077
SIM-NCM-27-03,110,0.8001,10000.0,0.18995,-0.025088
SIM-NCM-27-03,126,0.75,10.0,0.234912,-0.014491
SIM-NCM-27-03,126,0.75,20.0,0.238537,-0.015348
SIM-NCM-27-03,126,0.75,50.0,0.239592,-0.017755
SIM-NCM-27-03,126,0.75,100.0,0.237926,-0.01746
SIM-NCM-27-03,126,0.75,200.0,0.238724,-0.017453
SIM-NCM-27-03,126,0.75,500.0,0.235468,-0.019939
SIM-NCM-27-03,126,0.75,1000.0,0.240203,-0.022706
SIM-NCM-27-03,126,0.75,2000.0,0.23719,-0.022231
SIM-NCM-27-03,126,0.75,5000.0,0.234473,-0.024492
SIM-NCM-27-03,126,0.75,10000.0,0.240379,-0.025263
SIM-NCM-27-03,143,0.6993,10.0,0.294095,-0.014454
SIM-NCM-27-03,143,0.6993,20.0,0.294758,-0.014532
SIM-NCM-27-03,143,0.6993,50.0,0.295679,-0.016443
SIM-NCM-27-03,143,0.6993,100.0,0.291751,-0.01947
SIM-NCM-27-03,143,0.6993,200.0,0.294104,-0.019698
SIM-NCM-27-03,143,0.6993,500.0,0.293971,-0.021761
SIM-NCM-27-03,143,0.6993,1000.0,0.293488,-0.021809
SIM-NCM-27-03,143,0.6993,2000.0,0.297964,-0.024942
SIM-NCM-27-03,143,0.6993,5000.0,0.296113,-0.024941
SIM-NCM-27-03,143,0.6993,10000.0,0.29708,-0.025958
SIM-NCM-28-01,69,0.9505,10.0,0.040706,-0.0117
SIM-NCM-28-01,69,0.9505,20.0,0.040359,-0.012368
SIM-NCM-28-01,69,0.9505,50.0,0.041182,-0.015611
SIM-NCM-28-01,69,0.9505,100.0,0.041089,-0.016455
SIM-NCM-28-01,69,0.9505,200.0,0.040915,-0.015173
SIM-NCM-28-01,69,0.9505,500.0,0.041184,-0.018953
SIM-NCM-28-01,69,0.9505,1000.0,0.041031,-0.020951
SIM-NCM-28-01,69,0.9505,2000.0,0.041329,-0.022481
SIM-NCM-28-01,69,0.9505,5000.0,0.041143,-0.024463
SIM-NCM-28-01,69,0.9505,10000.0,0.041263,-0.024693
SIM-NCM-28-01,159,0.9002,10.0,0.066766,-0.01343
SIM-NCM-28-01,159,0.9002,20.0,0.06621,-0.012592
SIM-NCM-28-01,159,0.9002,50.0,0.066208,-0.015033
SIM-NCM-28-01,159,0.9002,100.0,0.066892,-0.015182
SIM-NCM-28-01,159,0.9002,200.0,0.06688,-0.016973
SIM-NCM-28-01,159,0.9002,500.0,0.065962,-0.018607
SIM-NCM-28-01,159,0.9002,1000.0,0.068721,-0.02174
SIM-NCM-28-01,159,0.9002,2000.0,0.06784,-0.021527
SIM-NCM-28-01,159,0.9002,5000.0,0.067255,-0.023813
SIM-NCM-28-01,159,0.9002,10000.0,0.067134,-0.024701
SIM-NCM-28-01,253,0.8501,10.0,0.099573,-0.011993
SIM-NCM-28-01,253,0.8501,20.0,0.098115,-0.010813
SIM-NCM-28-01,253,0.8501,50.0,0.097892,-0.016581
SIM-NCM-28-01,253,0.8501,100.0,0.096732,-0.018222
SIM-NCM-28-01,253,0.8501,200.0,0.097112,-0.017575
SIM-NCM-28-01,253,0.8501,500.0,0.097631,-0.020232
SIM-NCM-28-01,253,0.8501,1000.0,0.097792,-0.021277
SIM-NCM-28-01,253,0.8501,2000.0,0.097969,-0.022343
SIM-NCM-28-01,253,0.8501,5000.0,0.098049,-0.025003
SIM-NCM-28-01,253,0.8501,10000.0,0.098685,-0.024206
SIM-NCM-28-01,319,0.7998,10.0,0.122341,-0.011409
SIM-NCM-28-01,319,0.7998,20.0,0.119999,-0.012252
SIM-NCM-28-01,319,0.7998,50.0,0.12102,-0.013443
SIM-NCM-28-01,319,0.7998,100.0,0.121982,-0.016689
SIM-NCM-28-01,319,0.7998,200.0,0.118908,-0.01949
SIM-NCM-28-01,319,0.7998,500.0,0.120696,-0.019899
SIM-NCM-28-01,319,0.7998,1000.0,0.119863,-0.020021
SIM-NCM-28-01,319,0.7998,2000.0,0.119519,-0.021151
SIM-NCM-28-01,319,0.7998,5000.0,0.119356,-0.024635
SIM-NCM-28-01,319,0.7998,10000.0,0.119166,-0.025238
SIM-NCM-28-01,360,0.7503,10.0,0.144082,-0.013243
SIM-NCM-28-01,360,0.7503,20.0,0.145869,-0.014044
SIM-NCM-28-01,360,0.7503,50.0,0.149394,-0.015776
SIM-NCM-28-01,360,0.7503,100.0,0.144408,-0.017016
SIM-NCM-28-01,360,0.7503,200.0,0.142877,-0.018937
SIM-NCM-28-01,360,0.7503,500.0,0.144492,-0.019874
SIM-NCM-28-01,360,0.7503,1000.0,0.145446,-0.021887
SIM-NCM-28-01,360,0.7503,2000.0,0.146284,-0.021267
SIM-NCM-28-01,360,0.7503,5000.0,0.14641,-0.024199
SIM-NCM-28-01,360,0.7503,10000.0,0.146998,-0.024783
SIM-NCM-28-01,402,0.7002,10.0,0.173958,-0.012838
SIM-NCM-28-01,402,0.7002,20.0,0.177321,-0.014767
SIM-NCM-28-01,402,0.7002,50.0,0.174528,-0.018193
SIM-NCM-28-01,402,0.7002,100.0,0.175137,-0.017038
SIM-NCM-28-01,402,0.7002,200.0,0.175804,-0.019321
SIM-NCM-28-01,402,0.7002,500.0,0.174615,-0.02013
SIM-NCM-28-01,402,0.7002,1000.0,0.173261,-0.022719
SIM-NCM-28-01,402,0.7002,2000.0,0.174923,-0.024256
SIM-NCM-28-01,402,0.7002,5000.0,0.17663,-0.024735
SIM-NCM-28-01,402,0.7002,10000.0,0.174196,-0.02715
SIM-NCM-28-02,71,0.95,10.0,0.042717,-0.012481
SIM-NCM-28-02,71,0.95,20.0,0.041625,-0.011912
SIM-NCM-28-02,71,0.95,50.0,0.042222,-0.014822
SIM-NCM-28-02,71,0.95,100.0,0.041936,-0.017427
SIM-NCM-28-02,71,0.95,200.0,0.041965,-0.017626
SIM-NCM-28-02,71,0.95,500.0,0.042782,-0.018878
SIM-NCM-28-02,71,0.95,1000.0,0.042455,-0.020939
SIM-NCM-28-02,71,0.95,2000.0,0.041805,-0.023504
SIM-NCM-28-02,71,0.95,5000.0,0.04159,-0.022491
SIM-NCM-28-02,71,0.95,10000.0,0.042327,-0.025949
SIM-NCM-28-02,160,0.8999,10.0,0.068402,-0.013124
SIM-NCM-28-02,160,0.8999,20.0,0.069128,-0.012449
SIM-NCM-28-02,160,0.8999,50.0,0.069839,-0.014876
SIM-NCM-28-02,160,0.8999,100.0,0.067844,-0.017531
SIM-NCM-28-02,160,0.8999,200.0,0.067757,-0.017669
SIM-NCM-28-02,160,0.8999,500.0,0.06943,-0.019638
SIM-NCM-28-02,160,0.8999,1000.0,0.068371,-0.021633
SIM-NCM-28-02,160,0.8999,2000.0,0.068102,-0.020193
SIM-NCM-28-02,160,0.8999,5000.0,0.067611,-0.023891
SIM-NCM-28-02,160,0.8999,10000.0,0.067879,-0.024417
SIM-NCM-28-02,252,0.8501,10.0,0.095946,-0.012759
SIM-NCM-28-02,252,0.8501,20.0,0.096157,-0.014151
SIM-NCM-28-02,252,0.8501,50.0,0.093448,-0.013366
SIM-NCM-28-02,252,0.8501,100.0,0.095879,-0.01568
SIM-NCM-28-02,252,0.8501,200.0,0.095026,-0.016604
SIM-NCM-28-02,252,0.8501,500.0,0.097812,-0.020777
SIM-NCM-28-02,252,0.8501,1000.0,0.095805,-0.021322
SIM-NCM-28-02,252,0.8501,2000.0,0.093952,-0.02239
SIM-NCM-28-02,252,0.8501,5000.0,0.096847,-0.022126
SIM-NCM-28-02,252,0.8501,10000.0,0.095381,-0.023839
SIM-NCM-28-02,316,0.7999,10.0,0.122758,-0.011827
SIM-NCM-28-02,316,0.7999,20.0,0.125326,-0.015031
SIM-NCM-28-02,316,0.7999,50.0,0.124859,-0.016091
SIM-NCM-28-02,316,0.7999,100.0,0.124198,-0.016784
SIM-NCM-28-02,316,0.7999,200.0,0.125453,-0.018242
SIM-NCM-28-02,316,0.7999,500.0,0.123942,-0.019397
SIM-NCM-28-02,316,0.7999,1000.0,0.122745,-0.020401
SIM-NCM-28-02,316,0.7999,2000.0,0.123998,-0.022677
SIM-NCM-28-02,316,0.7999,5000.0,0.124846,-0.024851
SIM-NCM-28-02,316,0.7999,10000.0,0.124158,-0.024445
SIM-NCM-28-02,357,0.7504,10.0,0.141248,-0.013053
SIM-NCM-28-02,357,0.7504,20.0,0.142851,-0.015459
SIM-NCM-28-02,357,0.7504,50.0,0.144795,-0.016624
SIM-NCM-28-02,357,0.7504,100.0,0.14362,-0.01618
SIM-NCM-28-02,357,0.7504,200.0,0.141826,-0.018292
SIM-NCM-28-02,357,0.7504,500.0,0.142741,-0.019879
SIM-NCM-28-02,357,0.7504,1000.0,0.141561,-0.022679
SIM-NCM-28-02,357,0.7504,2000.0,0.144778,-0.024705
SIM-NCM-28-02,357,0.7504,5000.0,0.142441,-0.02505
SIM-NCM-28-02,357,0.7504,10000.0,0.143337,-0.0257
SIM-NCM-28-02,399,0.6996,10.0,0.164007,-0.012737
SIM-NCM-28-02,399,0.6996,20.0,0.165797,-0.012514
SIM-NCM-28-02,399,0.6996,50.0,0.169371,-0.015254
SIM-NCM-28-02,399,0.6996,100.0,0.170662,-0.017365
SIM-NCM-28-02,399,0.6996,200.0,0.165555,-0.018227
SIM-NCM-28-02,399,0.6996,500.0,0.170867,-0.021079
SIM-NCM-28-02,399,0.6996,1000.0,0.166332,-0.022457
SIM-NCM-28-02,399,0.6996,2000.0,0.165873,-0.023881
SIM-NCM-28-02,399,0.6996,5000.0,0.168244,-0.025499
SIM-NCM-28-02,399,0.6996,10000.0,0.168457,-0.027099
SIM-NCM-28-03,71,0.9496,10.0,0.043181,-0.014008
SIM-NCM-28-03,71,0.9496,20.0,0.042732,-0.013849
SIM-NCM-28-03,71,0.9496,50.0,0.043284,-0.016267
SIM-NCM-28-03,71,0.9496,100.0,0.043346,-0.016673
SIM-NCM-28-03,71,0.9496,200.0,0.044092,-0.015261
SIM-NCM-28-03,71,0.9496,500.0,0.044004,-0.020458
SIM-NCM-28-03,71,0.9496,1000.0,0.043477,-0.020835
SIM-NCM-28-03,71,0.9496,2000.0,0.043798,-0.020421
SIM-NCM-28-03,71,0.9496,5000.0,0.043078,-0.023681
SIM-NCM-28-03,71,0.9496,10000.0,0.043834,-0.023736
SIM-NCM-28-03,160,0.9004,10.0,0.065988,-0.013718
SIM-NCM-28-03,160,0.9004,20.0,0.065919,-0.013812
SIM-NCM-28-03,160,0.9004,50.0,0.064183,-0.015834
SIM-NCM-28-03,160,0.9004,100.0,0.06587,-0.016031
SIM-NCM-28-03,160,0.9004,200.0,0.065147,-0.017118
SIM-NCM-28-03,160,0.9004,500.0,0.066576,-0.018976
SIM-NCM-28-03,160,0.9004,1000.0,0.065722,-0.020685
SIM-NCM-28-03,160,0.9004,2000.0,0.065109,-0.021329
SIM-NCM-28-03,160,0.9004,5000.0,0.066035,-0.022923
SIM-NCM-28-03,160,0.9004,10000.0,0.065148,-0.026433
SIM-NCM-28-03,252,0.8501,10.0,0.097372,-0.011017
SIM-NCM-28-03,252,0.8501,20.0,0.097296,-0.01476
SIM-NCM-28-03,252,0.8501,50.0,0.096212,-0.016614
SIM-NCM-28-03,252,0.8501,100.0,0.097884,-0.016368
SIM-NCM-28-03,252,0.8501,200.0,0.097687,-0.016976
SIM-NCM-28-03,252,0.8501,500.0,0.096036,-0.021948
SIM-NCM-28-03,252,0.8501,1000.0,0.097583,-0.020778
SIM-NCM-28-03,252,0.8501,2000.0,0.097622,-0.021994
SIM-NCM-28-03,252,0.8501,5000.0,0.096632,-0.025507
SIM-NCM-28-03,252,0.8501,10000.0,0.097237,-0.025355
SIM-NCM-28-03,319,0.8005,10.0,0.119376,-0.011821
SIM-NCM-28-03,319,0.8005,20.0,0.117133,-0.011337
SIM-NCM-28-03,319,0.8005,50.0,0.121238,-0.016797
SIM-NCM-28-03,319,0.8005,100.0,0.118745,-0.017143
SIM-NCM-28-03,319,0.8005,200.0,0.118724,-0.018128
SIM-NCM-28-03,319,0.8005,500.0,0.120039,-0.018953
SIM-NCM-28-03,319,0.8005,1000.0,0.119732,-0.022725
SIM-NCM-28-03,319,0.8005,2000.0,0.119158,-0.022231
SIM-NCM-28-03,319,0.8005,5000.0,0.119777,-0.026068
SIM-NCM-28-03,319,0.8005,10000.0,0.118237,-0.024841
SIM-NCM-28-03,361,0.7502,10.0,0.14785,-0.011428
SIM-NCM-28-03,361,0.7502,20.0,0.146498,-0.014136
SIM-NCM-28-03,361,0.7502,50.0,0.145416,-0.015748
SIM-NCM-28-03,361,0.7502,100.0,0.146187,-0.016948
SIM-NCM-28-03,361,0.7502,200.0,0.149397,-0.018437
SIM-NCM-28-03,361,0.7502,500.0,0.147618,-0.020611
SIM-NCM-28-03,361,0.7502,1000.0,0.147125,-0.021107
SIM-NCM-28-03,361,0.7502,2000.0,0.147262,-0.022788
SIM-NCM-28-03,361,0.7502,5000.0,0.14738,-0.024546
SIM-NCM-28-03,361,0.7502,10000.0,0.149574,-0.025953
SIM-NCM-28-03,403,0.7001,10.0,0.177509,-0.013173
SIM-NCM-28-03,403,0.7001,20.0,0.17923,-0.014023
SIM-NCM-28-03,403,0.7001,50.0,0.177686,-0.017181
SIM-NCM-28-03,403,0.7001,100.0,0.179721,-0.019372
SIM-NCM-28-03,403,0.7001,200.0,0.17801,-0.018475
SIM-NCM-28-03,403,0.7001,500.0,0.181772,-0.020218
SIM-NCM-28-03,403,0.7001,1000.0,0.178976,-0.022876
SIM-NCM-28-03,403,0.7001,2000.0,0.178083,-0.021641
SIM-NCM-28-03,403,0.7001,5000.0,0.180647,-0.025065
SIM-NCM-28-03,403,0.7001,10000.0,0.181217,-0.026479
SIM-NCM-29-01,48,0.9499,10.0,0.052316,-0.012888
SIM-NCM-29-01,48,0.9499,20.0,0.05235,-0.01228
SIM-NCM-29-01,48,0.9499,50.0,0.052916,-0.015382
SIM-NCM-29-01,48,0.9499,100.0,0.052298,-0.015682
SIM-NCM-29-01,48,0.9499,200.0,0.051155,-0.018803
SIM-NCM-29-01,48,0.9499,500.0,0.052859,-0.020118
SIM-NCM-29-01,48,0.9499,1000.0,0.052616,-0.022785
SIM-NCM-29-01,48,0.9499,2000.0,0.052017,-0.021755
SIM-NCM-29-01,48,0.9499,5000.0,0.051918,-0.022874
SIM-NCM-29-01,48,0.9499,10000.0,0.051947,-0.024746
SIM-NCM-29-01,114,0.9,10.0,0.087249,-0.01201
SIM-NCM-29-01,114,0.9,20.0,0.089133,-0.012534
SIM-NCM-29-01,114,0.9,50.0,0.087707,-0.016373
SIM-NCM-29-01,114,0.9,100.0,0.087195,-0.017085
